word	Frisian-fy	emotion	emotion-intensity-score
noregrets	NO TRANSLATION	joy	0.328
carol	carol	joy	0.328
true	NO TRANSLATION	joy	0.328
psalm	psalm	joy	0.328
pedicure	pedicure	joy	0.328
amnesty	amnesty	joy	0.328
respite	reitsje	joy	0.324
mellow	mellow	joy	0.318
lazyday	NO TRANSLATION	joy	0.318
recreational	rekreaasje	joy	0.318
restorative	restoratyf	joy	0.318
cousins	Cousins	joy	0.318
classics	klassyk	joy	0.318
reconciliation	feriening	joy	0.316
dove	do	joy	0.312
living	libje	joy	0.312
presto	presto	joy	0.312
crafts	crafts	joy	0.312
recovery	ferwachting	joy	0.312
woods	houten	joy	0.312
sunset	sinneûndergong	joy	0.312
fitness	kondysjetrening	joy	0.312
playhouse	playhouse	joy	0.312
superman	superman	joy	0.312
muchneeded	NO TRANSLATION	joy	0.312
wisdom	wysheid	joy	0.312
deal	oerienkomst	joy	0.312
simplify	ferienfâldigje	joy	0.312
lord	hear	joy	0.312
sterling	sterling	joy	0.312
progression	progressie	joy	0.312
relight	oplieding	joy	0.312
pony	pony	joy	0.312
infant	infant	joy	0.309
improvement	ferbettering	joy	0.309
absolution	oplossing	joy	0.306
gently	gelyk	joy	0.303
established	fêststeld	joy	0.303
honest	earlik	joy	0.303
decorating	dekorearje	joy	0.303
endless	einleas	joy	0.303
banquet	banket	joy	0.303
providing	oanbiede	joy	0.300
mine	myn	joy	0.297
fraternal	fraternaal	joy	0.297
notable	oanwêzich	joy	0.297
feat	feat	joy	0.297
harvest	rispinge	joy	0.297
quaint	geweldich	joy	0.297
softly	softly	joy	0.297
spiritual	geastlik	joy	0.297
morals	moralen	joy	0.297
lounging	lounging	joy	0.297
light	ljocht	joy	0.297
breeze	breeze	joy	0.297
strolling	strolling	joy	0.297
spending	útjeften	joy	0.297
meditating	meditaasje	joy	0.297
joker	joker	joy	0.297
yearning	langstme	joy	0.297
growth	groei	joy	0.297
fervor	fervor	joy	0.295
quotes	quotes	joy	0.294
volunteer	frijwilliger	joy	0.294
psalms	psalms	joy	0.288
hippie	hippie	joy	0.288
gain	winst	joy	0.288
taoism	Taoisme	joy	0.288
midwife	midwifere	joy	0.288
resources	boarnen	joy	0.288
create	meitsje	joy	0.288
receiving	ûntfangst	joy	0.287
ocean	oseaan	joy	0.286
snowfall	Wetter - Agrarwetter	joy	0.286
lsd	lsd	joy	0.286
hiking	hiking	joy	0.283
chill	chill	joy	0.281
truce	truie	joy	0.281
infinity	ûneinigens	joy	0.281
toast	toast	joy	0.281
destination	bestimming	joy	0.281
buddhist	buddhist	joy	0.281
rested	rêstich	joy	0.281
candid	iepen	joy	0.281
evergreen	evergreen	joy	0.281
unwind	ôfbrekke	joy	0.281
buzzing	buzzing	joy	0.281
venerable	ferearlik	joy	0.279
balance	lykwicht	joy	0.275
retirement	pensjoen	joy	0.275
compensate	kompensearje	joy	0.273
swim	swimme	joy	0.273
drinks	dranken	joy	0.273
devout	devout	joy	0.273
buddha	buddha	joy	0.273
rapt	rint	joy	0.273
fireplace	stookplak	joy	0.273
snowing	snie	joy	0.271
sublimation	sublimaasje	joy	0.270
fruity	fruity	joy	0.268
humility	humiliteit	joy	0.266
paragon	paragon	joy	0.266
ministry	ministearje	joy	0.266
sunday	snein	joy	0.266
salute	groetsje	joy	0.266
fortitude	fersterking	joy	0.266
whim	whim	joy	0.266
sun	sinne	joy	0.266
sketching	sketching	joy	0.266
waves	wellen	joy	0.266
buddhism	Bûdisme	joy	0.266
cathedral	katedraal	joy	0.266
yoga	yoga	joy	0.266
artwork	artwork	joy	0.265
practiced	praktisearre	joy	0.264
clean	skjin	joy	0.260
found	fûn	joy	0.258
fitting	fitting	joy	0.258
immerse	dûke	joy	0.258
running	te rinnen	joy	0.258
clarity	dúdlikens	joy	0.258
food	iten	joy	0.258
exercise	oefenje	joy	0.258
autumn	hjerst	joy	0.254
ardent	ardent	joy	0.250
fit	passe	joy	0.250
mountain	berch	joy	0.250
expedient	befêstigjend	joy	0.250
diary	deiboek	joy	0.250
candles	kearsen	joy	0.250
outdoors	bûten	joy	0.250
chilled	kâld	joy	0.250
clap	klapje	joy	0.250
contagious	oansteklik	joy	0.250
chirp	chirp	joy	0.250
morning	moarntiid	joy	0.250
visitor	besiker	joy	0.250
hardy	hurd	joy	0.250
countryside	lânskip	joy	0.250
undying	ûnthâlde	joy	0.250
football	fuotbal	joy	0.250
advocacy	advocacy	joy	0.250
demonstrative	demonstraasje	joy	0.250
cradle	widze	joy	0.247
trance	trance	joy	0.246
breakfast	moarnsiten	joy	0.242
grow	groeie	joy	0.242
pay	betelje	joy	0.242
preservative	konservatyf	joy	0.242
intense	fûleindich	joy	0.242
supremacy	supremasy	joy	0.242
church	tsjerke	joy	0.242
procession	procession	joy	0.242
consecration	wekker	joy	0.235
lifetime	libben libben	joy	0.234
nursery	kwekerij	joy	0.234
humbled	humbled	joy	0.234
vote	stim	joy	0.234
incense	wijreek	joy	0.234
lyre	lyre	joy	0.234
candle	kears	joy	0.234
snowy	snie	joy	0.234
doll	pop	joy	0.234
skiing	skiing	joy	0.234
ordination	ordination	joy	0.234
art	keunst	joy	0.234
salary	salaris	joy	0.234
pastry	pastry	joy	0.229
firefly	fjoerflak	joy	0.227
chilling	chilling	joy	0.227
remedy	remeedzje	joy	0.227
rescue	rêde	joy	0.225
camping	camping	joy	0.221
perspective	perspektyf	joy	0.221
orchard	sâlt	joy	0.221
orchestra	orkest	joy	0.221
possess	besitte	joy	0.219
castle	kastiel	joy	0.219
lamb	laam	joy	0.219
gardens	gardens	joy	0.219
breezy	breezy	joy	0.219
mucis	NO TRANSLATION	joy	0.212
bouttime	bouttime	joy	0.212
brisk	brisk	joy	0.212
countrymusic	NO TRANSLATION	joy	0.212
repay	betelje	joy	0.212
ribbon	lint	joy	0.212
pho	pho	joy	0.212
reggae	reggae	joy	0.212
raindrops	raindrops	joy	0.212
listneing	NO TRANSLATION	joy	0.212
teach	ûnderwize	joy	0.212
nap	nap	joy	0.206
stillness	stilte	joy	0.203
chant	chant	joy	0.203
hire	hiere	joy	0.203
vernal	vernal	joy	0.203
cove	cove	joy	0.203
uncontrollable	ûnbehearrend	joy	0.203
legalized	legalisearre	joy	0.203
unexpected	ûnferwachts	joy	0.203
lights	ljocht	joy	0.203
save	rêde	joy	0.200
atone	atone	joy	0.197
trees	beammen	joy	0.197
pastor	pastor	joy	0.197
symmetry	symmetry	joy	0.197
oneday	NO TRANSLATION	joy	0.197
scripture	skrift	joy	0.196
mountains	bergen	joy	0.194
pathway	paden	joy	0.188
walking	kuierje	joy	0.188
craziness	craziness	joy	0.188
soppy	soppy	joy	0.188
tea	tee	joy	0.188
quiet	stil	joy	0.188
forefathers	foarfaars	joy	0.188
liquor	lekker	joy	0.188
custom	gewoan	joy	0.188
whiteness	wytens	joy	0.188
sympathetic	sympatyktysk	joy	0.188
patient	geduldich	joy	0.186
dollhouse	dollhouse	joy	0.182
bath	bad	joy	0.182
score	skoare	joy	0.182
movingon	fierder gean	joy	0.182
supporter	supporter	joy	0.180
accompaniment	begeliede	joy	0.179
pursuit	efterfolgje	joy	0.176
outburst	útbrekke	joy	0.176
frosty	frosty	joy	0.174
workout	oefenje	joy	0.172
closure	sluting	joy	0.172
luncheon	luncheon	joy	0.172
service	betsjinning	joy	0.172
wintery	winterich	joy	0.172
wages	lieningen	joy	0.169
civilized	civilized	joy	0.169
fain	NO TRANSLATION	joy	0.167
december	desimber	joy	0.167
acrobat	acrobat	joy	0.162
glide	glide	joy	0.162
finally	úteinlik	joy	0.157
reproductive	reproduktyf	joy	0.156
elf	elf	joy	0.156
organization	organisaasje	joy	0.156
stroll	stroll	joy	0.156
peppermint	Pfeffermint	joy	0.156
break	brekke	joy	0.156
chai	chai	joy	0.156
obtainable	te krijen	joy	0.156
bathtub	badkûp	joy	0.156
advent	begjin	joy	0.152
scifi	scifi	joy	0.152
balm	balsem	joy	0.152
measured	mjitten	joy	0.152
spaniel	spaniel	joy	0.145
tan	tan	joy	0.141
ditty	ditty	joy	0.141
bubble	bubble	joy	0.141
simple	ienfâldich	joy	0.141
oils	oalje	joy	0.141
beer	bier	joy	0.141
green	grien	joy	0.137
buss	buss	joy	0.136
books	boeken	joy	0.136
makingdisciples	NO TRANSLATION	joy	0.136
chow	chow	joy	0.135
pitter	pitter	joy	0.134
flows	fliist	joy	0.130
silence	stilte	joy	0.127
roadster	Roadster	joy	0.125
solitude	iensumens	joy	0.125
bookstore	boekwinkel	joy	0.125
wine	wyn	joy	0.125
circumstances	omstannichheden	joy	0.125
japan	Japan	joy	0.121
soak	soak	joy	0.121
wilderness	wyldernis	joy	0.121
priesthood	prysters	joy	0.121
critical	kritysk	joy	0.116
neutral	neutraal	joy	0.114
untie	untie	joy	0.109
hunting	jacht	joy	0.109
opera	opera	joy	0.109
weight	gewicht	joy	0.109
white	wyt	joy	0.109
sand	sân	joy	0.109
wind	wyn	joy	0.109
labor	arbeid	joy	0.106
classical	klassyk	joy	0.106
affliction	ellinde	joy	0.103
lake	mar	joy	0.103
organ	orgaan	joy	0.094
dwelling	wenjen	joy	0.094
tree	beam	joy	0.090
pond	fiver	joy	0.089
marrow	merk	joy	0.078
latte	latte	joy	0.078
sipping	sjippe	joy	0.076
benign	goed	joy	0.074
majority	mearderheid	joy	0.073
leaf	blêd	joy	0.065
troubles	problemen	joy	0.062
basketball	basketbal	joy	0.062
explosions	eksplosjes	joy	0.061
cream	rjemme	joy	0.061
shepherd	hoeder	joy	0.058
tuesday	tiisdei	joy	0.047
turbulence	turbulence	joy	0.045
calf	keal	joy	0.040
hardship	lijen	joy	0.031
sixty	sechstich	joy	0.016
unhappiness	ûngelok	joy	0.016
heartbreaking	heartbreaking	sadness	0.969
mourning	rou	sadness	0.969
tragic	tragysk	sadness	0.961
holocaust	holocaust	sadness	0.953
suicidal	suicidal	sadness	0.941
misery	lijen	sadness	0.938
massacre	massaazje	sadness	0.931
euthanasia	eutanasy	sadness	0.927
depression	depresje	sadness	0.925
bereavement	ferried	sadness	0.922
grieving	frjemd	sadness	0.922
fatal	fataal	sadness	0.922
bereaved	ferlitten	sadness	0.920
devastation	devastaasje	sadness	0.917
death	dea	sadness	0.915
devastated	devastated	sadness	0.912
suicide	selsmoard	sadness	0.912
catastrophe	katastrofe	sadness	0.911
horrifying	frjemd	sadness	0.907
tragedy	trageedzje	sadness	0.906
depressing	drukke	sadness	0.906
died	ferstoarn	sadness	0.906
anguish	eangje	sadness	0.902
agony	agony	sadness	0.900
deadly	deadlik	sadness	0.898
weeping	weeping	sadness	0.896
stillbirth	stillbirth	sadness	0.891
deceased	ferstoarn	sadness	0.891
murderer	moardner	sadness	0.877
devastating	fergriemd	sadness	0.875
rape	koalsied	sadness	0.875
cancer	kanker	sadness	0.875
dying	stjerre	sadness	0.875
sadness	sadness	sadness	0.864
morbidity	morbiditeit	sadness	0.864
crucifixion	kruzifixion	sadness	0.859
grief	fertriet	sadness	0.859
depressed	deprimearre	sadness	0.859
traumatic	traumatysk	sadness	0.859
atrocity	geweldigheid	sadness	0.859
execution	eksekúsje	sadness	0.859
abandonment	ferplichting	sadness	0.859
perish	ferrinne	sadness	0.859
cadaver	cadaver	sadness	0.853
treachery	treachery	sadness	0.848
betrayed	ferrette	sadness	0.848
sad	drôvich	sadness	0.844
destroyed	ferwoaste	sadness	0.844
miserable	miserabele	sadness	0.844
persecution	ferfolging	sadness	0.844
funeral	begraffenis	sadness	0.844
slaughtering	slachtoffer	sadness	0.844
horrific	horrific	sadness	0.844
homicide	omroep	sadness	0.844
hopelessness	hopelessness	sadness	0.844
grieve	frjemd	sadness	0.844
sorrow	fertriet	sadness	0.844
suffering	lijen	sadness	0.844
murderous	murd	sadness	0.844
unhappiness	ûngelok	sadness	0.839
crippled	krippled	sadness	0.836
bloodshed	bloed	sadness	0.836
pained	pine	sadness	0.833
manslaughter	manslaughter	sadness	0.833
carnage	wapens	sadness	0.833
unbearable	ûndraachlik	sadness	0.830
stillborn	ferstoarn	sadness	0.830
slavery	slavery	sadness	0.828
torment	dochter	sadness	0.828
sickness	sykte	sadness	0.828
enslaved	enslavde	sadness	0.828
casualty	slachtoffer	sadness	0.828
morbid	morbide	sadness	0.828
murder	moard	sadness	0.828
mourn	trouwe	sadness	0.828
helplessness	helptiidens	sadness	0.828
annihilation	annihilaasje	sadness	0.828
abandoned	ferlitten	sadness	0.828
horrors	horrors	sadness	0.828
mutilation	mutilaasje	sadness	0.828
annihilated	annihilearre	sadness	0.828
miscarriage	miskream	sadness	0.824
starvation	stjer	sadness	0.819
killing	killing	sadness	0.812
failure	mislearring	sadness	0.812
famine	hongersneed	sadness	0.812
distraught	distraught	sadness	0.812
childloss	NO TRANSLATION	sadness	0.812
burial	begraffenis	sadness	0.812
disgrace	skande	sadness	0.812
cruelty	wredens	sadness	0.812
despair	ferachting	sadness	0.812
saddens	saddens	sadness	0.812
oppression	ûnderdrukking	sadness	0.812
sadly	sadwaande	sadness	0.812
mournful	trouwens	sadness	0.812
terrorism	terrorisme	sadness	0.812
heartache	hertstocht	sadness	0.812
bloody	bloedich	sadness	0.806
perishing	ferwoastigje	sadness	0.804
inhumanity	unhumaniteit	sadness	0.804
malignancy	malignancy	sadness	0.803
mortification	mortification	sadness	0.802
sarcoma	sarkom	sadness	0.797
lifeless	libbenslos	sadness	0.797
perished	periode	sadness	0.797
dreadful	dreadful	sadness	0.797
devastate	ferwoaste	sadness	0.797
dreadfully	dreadfully	sadness	0.797
gallows	gallows	sadness	0.797
lethal	tidich	sadness	0.797
desolation	desolaasje	sadness	0.797
kill	fermoardzje	sadness	0.797
slave	slaaf	sadness	0.797
mortuary	moarntiid	sadness	0.797
assassination	assassination	sadness	0.797
leukemia	leukemia	sadness	0.797
brokenheart	NO TRANSLATION	sadness	0.792
banishment	ferbjustering	sadness	0.790
afflict	fertrouwe	sadness	0.789
disheartened	ferwûnen	sadness	0.788
bury	begrave	sadness	0.781
crying	skrieme	sadness	0.781
tumour	tumor	sadness	0.781
heartbreak	heartbreak	sadness	0.781
desecration	ferneatiging	sadness	0.781
demoralized	demoralisearre	sadness	0.781
terrorize	terrorearje	sadness	0.781
die	NO TRANSLATION	sadness	0.773
lynch	lynch	sadness	0.773
sufferer	leed	sadness	0.770
loneliness	iensumens	sadness	0.766
cemetery	begraafplak	sadness	0.766
destitute	destitute	sadness	0.766
torture	marteling	sadness	0.766
abortion	aborting	sadness	0.766
diseased	sykte	sadness	0.766
condolence	condolence	sadness	0.766
fatality	fataliteit	sadness	0.766
dismemberment	fersmoarging	sadness	0.766
doomed	ferwûne	sadness	0.766
fearful	frjemd	sadness	0.766
slayer	slayer	sadness	0.766
painfully	pynlik	sadness	0.758
moribund	moribund	sadness	0.758
disaster	ramp	sadness	0.758
depress	depressie	sadness	0.755
condemnation	feroardieling	sadness	0.754
desperation	ferwûning	sadness	0.750
hemorrhage	hemorrhage	sadness	0.750
unhappy	ûngelokkich	sadness	0.750
pandemic	pandemy	sadness	0.750
corpse	lyk	sadness	0.750
depressive	depressyf	sadness	0.750
deplorable	lekkerber	sadness	0.750
defeated	ferset	sadness	0.750
doomsday	doomsday	sadness	0.750
cry	gûle	sadness	0.750
victimized	ferwûnen	sadness	0.750
obliteration	ferrifelje	sadness	0.750
damnation	ferwachting	sadness	0.750
guilt	skuld	sadness	0.750
sickening	skriklik	sadness	0.750
terrorist	terrorist	sadness	0.750
sorrowful	swierlik	sadness	0.750
incest	incest	sadness	0.750
painful	pynlik	sadness	0.750
abduction	abduction	sadness	0.750
regretful	regretful	sadness	0.750
unfairness	ûnrjocht	sadness	0.745
molestation	molestaasje	sadness	0.744
exile	ballingskip	sadness	0.742
abysmal	abysmal	sadness	0.742
hellish	hellich	sadness	0.738
exterminate	ôfstekke	sadness	0.736
earthquake	ierdskodding	sadness	0.734
betrayal	ferrassing	sadness	0.734
orphan	orphan	sadness	0.734
slaughter	slachtoffer	sadness	0.734
disgraced	ôfgryslik	sadness	0.734
battered	ferwûne	sadness	0.734
assassin	assassin	sadness	0.734
horrid	horrid	sadness	0.734
miserably	miserabel	sadness	0.734
lonesome	iensum	sadness	0.734
morgue	morgue	sadness	0.734
disastrous	funest	sadness	0.734
warfare	oarloch	sadness	0.734
destroying	ferwoaste	sadness	0.734
homeless	dakleas	sadness	0.734
listless	listless	sadness	0.729
unfortunately	lekker	sadness	0.727
grave	grêf	sadness	0.727
emptiness	leech	sadness	0.727
alienated	alienearre	sadness	0.727
fraught	fatsoenlik	sadness	0.722
emaciated	ferhúzje	sadness	0.719
malicious	ferkeard	sadness	0.719
atrophy	atrophy	sadness	0.719
cripple	krippe	sadness	0.719
ashamed	beskamme	sadness	0.719
leprosy	leprosy	sadness	0.719
violently	geweldich	sadness	0.719
disheartening	ûnrjocht	sadness	0.719
cried	rôp	sadness	0.719
woe	woe	sadness	0.719
horror	ôfgriis	sadness	0.719
heartless	hertless	sadness	0.719
forsaken	ferlitten	sadness	0.719
paralysis	ferlamming	sadness	0.719
missing	fermindere	sadness	0.719
danger	gefaar	sadness	0.719
pain	pine	sadness	0.719
demise	ôfbrekke	sadness	0.717
disgruntled	disgruntled	sadness	0.712
rejected	wegere	sadness	0.712
sickly	siik	sadness	0.712
violence	geweld	sadness	0.712
torn	torn	sadness	0.710
calamity	kalamiteit	sadness	0.709
grim	bartsk	sadness	0.708
grievous	swier	sadness	0.704
disfigured	disfigured	sadness	0.703
punishing	bestraft	sadness	0.703
extinct	útstoarn	sadness	0.703
meltdown	meltdown	sadness	0.703
oppressor	oppressor	sadness	0.703
deformed	ferwurde	sadness	0.703
slaughterhouse	slachthús	sadness	0.703
humiliate	fernederje	sadness	0.703
inhuman	ûnminsklik	sadness	0.703
decomposition	dekompensaasje	sadness	0.703
suffocating	opfallend	sadness	0.703
hearse	hearse	sadness	0.703
incurable	ûnskuldich	sadness	0.703
buried	begroeven	sadness	0.703
paralyzed	paralysearre	sadness	0.703
carcinoma	karzinom	sadness	0.703
deformity	deformiteit	sadness	0.703
crushed	ferwûne	sadness	0.703
isolate	isolearje	sadness	0.703
tearful	tearlik	sadness	0.703
abandon	fergees	sadness	0.703
obit	obit	sadness	0.703
strangle	strakke	sadness	0.703
victim	slachtoffer	sadness	0.703
isolation	isolatie	sadness	0.703
lifesucks	it libben is kut	sadness	0.700
hell	hel	sadness	0.700
ruinous	ruinous	sadness	0.698
widow	widdo	sadness	0.697
banish	ferbean	sadness	0.697
accursed	ferflokt	sadness	0.697
ruined	ruïne	sadness	0.697
vanished	ferdwûn	sadness	0.695
displaced	ferpletterje	sadness	0.691
poverty	earmoed	sadness	0.690
hospice	hospice	sadness	0.688
insanity	geweldigheid	sadness	0.688
depraved	ferwûnen	sadness	0.688
shooting	toerisme	sadness	0.688
stab	stekke	sadness	0.688
pathetic	poetysk	sadness	0.688
foreveralone	foar altyd allinnich	sadness	0.688
dementia	dementia	sadness	0.688
travesty	travesty	sadness	0.688
nohope	NO TRANSLATION	sadness	0.688
infidelity	Ungeduld	sadness	0.688
epidemic	epidemy	sadness	0.688
teary	teary	sadness	0.688
widower	widner	sadness	0.688
terminal	terminal	sadness	0.688
neglected	ferwûne	sadness	0.688
illness	sykte	sadness	0.688
regretting	regretting	sadness	0.688
imprisoned	yn 'e finzenis	sadness	0.688
hurtful	swak	sadness	0.688
banished	ferbjustere	sadness	0.688
hurt	wekker	sadness	0.688
deserted	deserted	sadness	0.688
hopeless	hopeless	sadness	0.688
sob	NO TRANSLATION	sadness	0.688
loss	ferlies	sadness	0.688
dismissal	ûntslach	sadness	0.686
alienation	feriening	sadness	0.685
hardship	lijen	sadness	0.685
choke	choke	sadness	0.682
kidnap	kidnap	sadness	0.682
bleeding	Bliedend	sadness	0.673
obituary	obituary	sadness	0.672
missingyou	NO TRANSLATION	sadness	0.672
disabled	ynvalide	sadness	0.672
outcast	útstjit	sadness	0.672
poison	fergif	sadness	0.672
abortive	abortyf	sadness	0.672
gory	gory	sadness	0.672
disparage	ferdwine	sadness	0.672
wail	wille	sadness	0.672
malevolent	malevolent	sadness	0.672
imprisonment	finzenis	sadness	0.672
wretch	wretearje	sadness	0.672
feelingdown	NO TRANSLATION	sadness	0.672
wretched	min	sadness	0.672
belittle	belittle	sadness	0.672
punished	straft	sadness	0.672
deprivation	deprivaasje	sadness	0.672
evil	kwea	sadness	0.672
coffin	coffin	sadness	0.672
woefully	woe	sadness	0.672
decomposed	ûntwikkele	sadness	0.672
frightful	frjemd	sadness	0.672
despairing	ferachting	sadness	0.672
barren	barren	sadness	0.670
poisoned	fergiftige	sadness	0.667
executioner	útfierer	sadness	0.667
disease	sykte	sadness	0.665
oppress	oppress	sadness	0.664
disembodied	disembodied	sadness	0.660
tear	tear	sadness	0.656
shitty	shitty	sadness	0.656
lamenting	klamje	sadness	0.656
ruin	ruïne	sadness	0.656
weep	gûle	sadness	0.656
lonely	lonely	sadness	0.656
jail	finzenskip	sadness	0.656
steal	stelle	sadness	0.656
mangle	mingje	sadness	0.656
hate	haat	sadness	0.656
ailing	ailing	sadness	0.656
dreary	dreary	sadness	0.656
bleak	bleak	sadness	0.656
polio	polio	sadness	0.656
blighted	bliuwde	sadness	0.656
casket	casket	sadness	0.656
demonic	demonysk	sadness	0.656
peril	peril	sadness	0.656
carcass	karkas	sadness	0.653
beating	beaten	sadness	0.652
regretted	bedrige	sadness	0.652
cowardice	leffe	sadness	0.652
disability	ynvaliditeit	sadness	0.648
affliction	ellinde	sadness	0.645
poisonous	giftich	sadness	0.641
emergency	emergency	sadness	0.641
perilous	perilous	sadness	0.641
awful	swier	sadness	0.641
terribly	freeslik	sadness	0.641
scourge	skodzje	sadness	0.641
sinful	sûndich	sadness	0.641
stricken	stricken	sadness	0.641
hatred	hate	sadness	0.641
powerless	machtich	sadness	0.641
termination	termination	sadness	0.641
exorcism	exorcisme	sadness	0.641
woeful	woeful	sadness	0.641
drown	dronken	sadness	0.641
inequality	Ungelikens	sadness	0.641
infertility	infertiliteit	sadness	0.641
incarceration	ynkarceraasje	sadness	0.641
failing	mislearre	sadness	0.641
worry	Soarch	sadness	0.641
shroud	shroud	sadness	0.641
psychosis	psychosis	sadness	0.638
demolish	ôfbrekke	sadness	0.636
lament	lampe	sadness	0.636
disappointed	teloarsteld	sadness	0.636
dismay	ferrassing	sadness	0.636
burdensome	lasterich	sadness	0.634
shattered	shattered	sadness	0.630
mausoleum	mausoleum	sadness	0.630
gloom	gloom	sadness	0.625
regret	spyt	sadness	0.625
cursed	ferflokke	sadness	0.625
impotence	ûnmooglikheid	sadness	0.625
terminate	ôfslute	sadness	0.625
oppressive	oppressyf	sadness	0.625
insurmountable	ûnferbidlik	sadness	0.625
abuse	misbrûk	sadness	0.625
forlorn	forlorn	sadness	0.625
tyrant	tirant	sadness	0.625
disappointing	teloarstellend	sadness	0.625
wound	wûne	sadness	0.625
demolished	ôfbraak	sadness	0.625
palsy	palsy	sadness	0.625
schizophrenia	skizophrenia	sadness	0.625
undesired	ûnbeset	sadness	0.625
hurting	bliuwt	sadness	0.625
lost	ferlern	sadness	0.625
duress	duress	sadness	0.625
bitterly	bitterly	sadness	0.625
dishonor	Wetter - Agrarwetter	sadness	0.625
posthumous	postúm	sadness	0.625
wrecked	wraak	sadness	0.625
deteriorate	ferminderje	sadness	0.625
divorce	skieding	sadness	0.623
soulless	sailless	sadness	0.623
melancholy	melancholy	sadness	0.621
cremation	kremaasje	sadness	0.621
worried	besoarge	sadness	0.621
plight	fûgel	sadness	0.621
forsake	forsake	sadness	0.621
bomb	bom	sadness	0.621
unforgiving	ûnfergjen	sadness	0.612
sepsis	sepsis	sadness	0.611
irreparable	ûnreplik guod	sadness	0.609
sacrifices	offeroffers	sadness	0.609
cruel	wreed	sadness	0.609
