word	German-de	emotion	emotion-intensity-score
vivid	lebhaft	joy	0.515
leisure	Freizeit	joy	0.515
complete	Komplett	joy	0.515
cutie	Süße	joy	0.515
newme	neues Ich	joy	0.515
familytime	Familienzeit	joy	0.515
animated	animiert	joy	0.515
spirit	Geist	joy	0.515
thanking	Danke	joy	0.515
kid	Kind	joy	0.515
shining	leuchtenden	joy	0.515
payday	Zahltag	joy	0.515
princely	fürstlich	joy	0.515
reunited	wiedervereinigt	joy	0.515
therapeutic	therapeutisch	joy	0.515
comfort	Komfort	joy	0.515
godly	göttlich	joy	0.514
marriage	Ehe	joy	0.514
daymade	NO TRANSLATION	joy	0.514
relationship	Beziehung	joy	0.514
spouse	Ehepartner	joy	0.507
intimately	innig	joy	0.507
accomplish	erreichen	joy	0.500
excel	übertreffen	joy	0.500
inviting	einladend	joy	0.500
meritorious	verdienstvoll	joy	0.500
diamond	Diamant	joy	0.500
nature	Natur	joy	0.500
dignity	Würde	joy	0.500
family	Familie	joy	0.500
soulful	gefühlvoll	joy	0.500
charitable	wohltätig	joy	0.500
encourage	ermutigen	joy	0.500
friends	Freunde	joy	0.500
satisfied	zufrieden	joy	0.500
welcoming	Begrüßung	joy	0.500
healthy	gesund	joy	0.500
surreal	surreal	joy	0.500
refreshed	aktualisiert	joy	0.500
beach	Strand	joy	0.500
motherhood	Mutterschaft	joy	0.500
respect	Respekt	joy	0.500
gem	Juwel	joy	0.500
erotic	erotisch	joy	0.500
visionary	visionär	joy	0.500
holyspirit	NO TRANSLATION	joy	0.500
achieved	erreicht	joy	0.500
christ	Christus	joy	0.500
memorable	unvergesslich	joy	0.500
stressrelief	NO TRANSLATION	joy	0.500
baby	Baby	joy	0.500
purr	Schnurren	joy	0.500
teamjesus	NO TRANSLATION	joy	0.500
veracity	Richtigkeit	joy	0.500
bloom	blühen	joy	0.500
carefree	sorglos	joy	0.500
aura	Aura	joy	0.493
health	Gesundheit	joy	0.493
liberty	Freiheit	joy	0.486
approved	genehmigt	joy	0.486
yehey	NO TRANSLATION	joy	0.486
oasis	Oase	joy	0.486
rapture	Entrückung	joy	0.485
engaging	engagiert	joy	0.485
crowning	Krönung	joy	0.485
aspiration	Aspiration	joy	0.485
prestige	Prestige	joy	0.485
crescendo	Crescendo	joy	0.485
gentle	sanft	joy	0.485
liberate	befreien	joy	0.485
betrothed	verlobt	joy	0.485
nocomplaints	NO TRANSLATION	joy	0.485
bounty	Kopfgeld	joy	0.485
privileged	privilegiert	joy	0.485
loyal	treu	joy	0.485
inseparable	untrennbar	joy	0.485
datenight	NO TRANSLATION	joy	0.484
heyday	Blütezeit	joy	0.484
trophy	Trophäe	joy	0.484
selfworth	NO TRANSLATION	joy	0.484
luck	Glück	joy	0.484
creativity	Kreativität	joy	0.484
destiny	Schicksal	joy	0.484
fete	NO TRANSLATION	joy	0.484
transcendence	Transzendenz	joy	0.484
bouquet	Strauß	joy	0.484
chocolate	Schokolade	joy	0.484
aloha	Aloha	joy	0.484
yummy	lecker	joy	0.484
dream	Traum	joy	0.484
desire	Verlangen	joy	0.484
boyfriend	Freund	joy	0.480
commemoration	Gedenkfeier	joy	0.479
intelligence	Intelligenz	joy	0.477
readiness	Bereitschaft	joy	0.473
friend	Freund	joy	0.471
enthusiast	Enthusiast	joy	0.471
bride	Braut	joy	0.471
lush	üppig	joy	0.470
calming	beruhigend	joy	0.470
inheritance	Erbe	joy	0.470
kiddo	Kleiner	joy	0.470
massage	Massage	joy	0.470
tickle	kitzeln	joy	0.470
adventure	Abenteuer	joy	0.470
nostalgia	Nostalgie	joy	0.470
soothe	beruhigen	joy	0.470
goals	Tore	joy	0.469
luster	Lüster	joy	0.469
giving	geben	joy	0.469
princess	Prinzessin	joy	0.469
heartily	herzlich	joy	0.469
benevolence	Wohlwollen	joy	0.469
nurture	nähren	joy	0.469
bridegroom	Bräutigam	joy	0.469
eternal	ewig	joy	0.469
pray	beten	joy	0.469
getaway	Flucht	joy	0.469
humanitarian	humanitär	joy	0.469
bonding	Verbindung	joy	0.469
rest	sich ausruhen	joy	0.469
amicable	freundschaftlich	joy	0.469
purring	schnurrend	joy	0.469
pretty	ziemlich	joy	0.469
child	Kind	joy	0.466
salutary	heilsam	joy	0.465
invite	einladen	joy	0.457
reminiscing	in Erinnerungen schwelgen	joy	0.456
beam	Strahl	joy	0.456
freshair	NO TRANSLATION	joy	0.455
tropical	tropisch	joy	0.455
aesthetics	Ästhetik	joy	0.455
friday	Freitag	joy	0.455
elevation	Elevation	joy	0.455
sonice	NO TRANSLATION	joy	0.455
ceremony	Zeremonie	joy	0.455
mindfulness	Achtsamkeit	joy	0.455
hee	he	joy	0.455
kindred	Verwandtschaft	joy	0.455
scholarship	Stipendium	joy	0.455
befriend	anfreunden	joy	0.455
commemorate	gedenken	joy	0.453
allure	locken	joy	0.453
faith	Glauben	joy	0.453
forgiveness	Vergebung	joy	0.453
scenery	Landschaft	joy	0.453
vindication	Rechtfertigung	joy	0.453
waterfall	Wasserfall	joy	0.453
birth	Geburt	joy	0.453
noworries	Keine Bange	joy	0.453
approve	genehmigen	joy	0.453
namaste	NO TRANSLATION	joy	0.453
journey	Reise	joy	0.447
meditation	Meditation	joy	0.446
relaxed	entspannt	joy	0.442
tranquil	still	joy	0.441
weekend	Wochenende	joy	0.441
present	Geschenk	joy	0.441
tender	zärtlich	joy	0.441
nostalgic	nostalgisch	joy	0.439
prayer	Gebet	joy	0.439
sharing	teilen	joy	0.439
esteem	Wertschätzung	joy	0.439
lyrical	lyrisch	joy	0.439
righteousness	Gerechtigkeit	joy	0.439
share	Aktie	joy	0.438
husband	Mann	joy	0.438
life	Leben	joy	0.438
sonnet	Sonett	joy	0.438
relief	Linderung	joy	0.438
unbeaten	ungeschlagen	joy	0.438
newday	neuer Tag	joy	0.438
meditate	meditieren	joy	0.438
mighty	mächtig	joy	0.438
eager	eifrig	joy	0.438
strength	Stärke	joy	0.438
warm	warm	joy	0.429
movingforward	NO TRANSLATION	joy	0.429
winterbreak	NO TRANSLATION	joy	0.429
buddy	Kumpel	joy	0.427
oneness	Einheit	joy	0.426
unsurpassed	unübertroffen	joy	0.424
ejaculation	Ejakulation	joy	0.424
unconstrained	unbeschränkt	joy	0.424
thelittlethings	NO TRANSLATION	joy	0.424
medal	Medaille	joy	0.424
amen	Amen	joy	0.424
candlelight	Kerzenlicht	joy	0.424
reverence	Ehrfurcht	joy	0.424
healthful	gesund	joy	0.424
carols	Weihnachtslieder	joy	0.424
sledding	Rodeln	joy	0.422
wealth	Reichtum	joy	0.422
graduation	Abschluss	joy	0.422
frisky	munter	joy	0.422
energy	Energie	joy	0.422
calmness	Ruhe	joy	0.422
beginnings	Anfänge	joy	0.422
safe	sicher	joy	0.422
musical	Musical	joy	0.422
symphony	Symphonie	joy	0.422
lml	llm	joy	0.422
glitter	funkeln	joy	0.422
ease	Leichtigkeit	joy	0.422
helpful	hilfreich	joy	0.422
soundness	Solidität	joy	0.421
nostress	NO TRANSLATION	joy	0.421
promise	versprechen	joy	0.415
reunite	wiedervereinigen	joy	0.414
salvation	Heil	joy	0.412
mother	Mutter	joy	0.412
poems	Gedichte	joy	0.412
inauguration	Einweihung	joy	0.409
immaculate	makellos	joy	0.409
lighten	erleichtern	joy	0.409
aromatherapy	Aromatherapie	joy	0.409
travel	Reise	joy	0.409
lavender	Lavendel	joy	0.409
purify	reinigen	joy	0.409
clown	Clown	joy	0.409
star	Star	joy	0.406
cash	Kasse	joy	0.406
heal	heilen	joy	0.406
completing	vervollständigen	joy	0.406
companion	Begleiter	joy	0.406
live	Leben	joy	0.406
flowers	Blumen	joy	0.406
wishing	Wunsch	joy	0.406
charity	Nächstenliebe	joy	0.406
opportune	opportun	joy	0.406
income	Einkommen	joy	0.403
soul	Seele	joy	0.401
munchies	Munchies	joy	0.400
indescribable	unbeschreiblich	joy	0.397
progress	Fortschritt	joy	0.397
emancipation	Emanzipation	joy	0.397
christian	Christian	joy	0.397
hammock	Hängematte	joy	0.394
together	zusammen	joy	0.394
equality	Gleichberechtigung	joy	0.394
fullness	Fülle	joy	0.394
picnic	Picknick	joy	0.394
calm	Ruhe	joy	0.394
childhood	Kindheit	joy	0.394
rhythmical	rhythmisch	joy	0.394
movies	Filme	joy	0.393
zealous	eifrig	joy	0.393
littlethings	kleine Dinge	joy	0.391
humanity	Menschheit	joy	0.391
starry	sternenklar	joy	0.391
playground	Spielplatz	joy	0.391
adventures	Abenteuer	joy	0.391
meaningful	sinnvoll	joy	0.391
choir	Chor	joy	0.391
affluence	Wohlstand	joy	0.391
warms	wärmt	joy	0.391
goofy	doof	joy	0.391
auspicious	glückverheißend	joy	0.391
gesture	Geste	joy	0.387
vow	Gelübde	joy	0.382
shopping	Einkaufen	joy	0.382
witty	witzig	joy	0.382
communion	Gemeinschaft	joy	0.379
vibes	Vibes	joy	0.379
worship	Anbetung	joy	0.379
jump	springen	joy	0.379
reverend	Reverend	joy	0.377
advance	voraus	joy	0.375
beaches	Strände	joy	0.375
youth	Jugend	joy	0.375
spirits	Spirituosen	joy	0.375
simplicity	Einfachheit	joy	0.375
full	voll	joy	0.375
rising	steigend	joy	0.375
hymn	Hymne	joy	0.375
unique	einzigartig	joy	0.375
redeemed	eingelöst	joy	0.375
scenic	szenisch	joy	0.375
mirth	Heiterkeit	joy	0.375
courtship	Balz	joy	0.375
experience	Erfahrung	joy	0.375
reunion	Wiedervereinigung	joy	0.375
sonorous	klangvoll	joy	0.375
unforgettable	unvergesslich	joy	0.375
baptismal	Taufe	joy	0.368
alliance	Allianz	joy	0.368
grant	gewähren	joy	0.366
conciliation	Vermittlung	joy	0.364
moonlight	Mondlicht	joy	0.364
sanctification	Heiligung	joy	0.364
improves	verbessert sich	joy	0.364
improve	verbessern	joy	0.364
pure	rein	joy	0.364
authentic	authentisch	joy	0.364
kitten	Kätzchen	joy	0.364
weightloss	NO TRANSLATION	joy	0.362
raspberries	Himbeeren	joy	0.360
jest	NO TRANSLATION	joy	0.359
fidelity	Treue	joy	0.359
feeling	Gefühl	joy	0.359
devotional	hingebungsvoll	joy	0.359
proficiency	Kompetenz	joy	0.359
tinsel	Lametta	joy	0.359
revival	Wiederbelebung	joy	0.359
sanctify	heiligen	joy	0.359
listenting	NO TRANSLATION	joy	0.359
independent	unabhängig	joy	0.359
cocoa	Kakao	joy	0.353
giver	NO TRANSLATION	joy	0.353
dolphin	Delphin	joy	0.348
choral	Chor-	joy	0.348
deliverance	Befreiung	joy	0.348
romp	tummeln	joy	0.348
roaring	brüllend	joy	0.348
melody	Melodie	joy	0.348
favor	Gefallen	joy	0.348
unification	Vereinigung	joy	0.348
exceed	überschreiten	joy	0.348
purpose	Zweck	joy	0.348
hotyoga	NO TRANSLATION	joy	0.347
nowork	keine Arbeit	joy	0.344
voluptuous	üppig	joy	0.344
fruits	Früchte	joy	0.344
thx	Danke	joy	0.344
newstart	Neustart	joy	0.344
manicure	Maniküre	joy	0.344
date	Datum	joy	0.344
kiddos	Kiddos	joy	0.344
roadtrip	Ausflug	joy	0.344
cookies	Kekse	joy	0.344
hedonism	Hedonismus	joy	0.344
humble	demütigen	joy	0.344
electric	elektrisch	joy	0.344
pledge	Versprechen	joy	0.344
celebrity	Berühmtheit	joy	0.342
rhythm	Rhythmus	joy	0.338
bridesmaid	Brautjungfer	joy	0.338
snowday	Schneetag	joy	0.333
young	jung	joy	0.333
coffee	Kaffee	joy	0.333
edification	Erbauung	joy	0.333
obliging	verbindlich	joy	0.333
renovation	Renovierung	joy	0.333
familiarity	Vertrautheit	joy	0.333
garden	Garten	joy	0.333
spa	Spa	joy	0.333
dawn	Dämmerung	joy	0.333
connoisseur	Kenner	joy	0.333
partner	Partner	joy	0.333
gazing	guckend	joy	0.333
foodie	Gourmet	joy	0.331
synchronize	synchronisieren	joy	0.329
tribulation	Drangsal	joy	0.328
healing	Heilung	joy	0.328
saint	Heilige	joy	0.328
chirping	zwitschern	joy	0.328
hobby	Hobby	joy	0.328
noregrets	NO TRANSLATION	joy	0.328
carol	Weihnachtslied	joy	0.328
true	NO TRANSLATION	joy	0.328
psalm	Psalm	joy	0.328
pedicure	Pediküre	joy	0.328
amnesty	Amnestie	joy	0.328
respite	Aufschub	joy	0.324
mellow	mild	joy	0.318
lazyday	NO TRANSLATION	joy	0.318
recreational	entspannend	joy	0.318
restorative	stärkend	joy	0.318
cousins	Cousins	joy	0.318
classics	Klassiker	joy	0.318
reconciliation	Versöhnung	joy	0.316
dove	Taube	joy	0.312
living	Leben	joy	0.312
presto	Presto	joy	0.312
crafts	Kunsthandwerk	joy	0.312
recovery	Wiederherstellung	joy	0.312
woods	Wald	joy	0.312
sunset	Sonnenuntergang	joy	0.312
fitness	Fitness	joy	0.312
playhouse	Spielhaus	joy	0.312
superman	Übermensch	joy	0.312
muchneeded	NO TRANSLATION	joy	0.312
wisdom	Weisheit	joy	0.312
deal	Deal	joy	0.312
simplify	vereinfachen	joy	0.312
lord	Herr	joy	0.312
sterling	Sterling	joy	0.312
progression	Progression	joy	0.312
relight	neu starten	joy	0.312
pony	Pony	joy	0.312
infant	Säugling	joy	0.309
improvement	Verbesserung	joy	0.309
absolution	Absolution	joy	0.306
gently	sanft	joy	0.303
established	etabliert	joy	0.303
honest	ehrlich	joy	0.303
decorating	dekorieren	joy	0.303
endless	endlos	joy	0.303
banquet	Bankett	joy	0.303
providing	Bereitstellung	joy	0.300
mine	Bergwerk	joy	0.297
fraternal	brüderlich	joy	0.297
notable	bemerkenswert	joy	0.297
feat	Kunststück	joy	0.297
harvest	Ernte	joy	0.297
quaint	urig	joy	0.297
softly	leise	joy	0.297
spiritual	geistig	joy	0.297
morals	Moral	joy	0.297
lounging	faulenzen	joy	0.297
light	Licht	joy	0.297
breeze	Brise	joy	0.297
strolling	schlendern	joy	0.297
spending	Ausgaben	joy	0.297
meditating	meditieren	joy	0.297
joker	Joker	joy	0.297
yearning	Sehnsucht	joy	0.297
growth	Wachstum	joy	0.297
fervor	Inbrunst	joy	0.295
quotes	Zitate	joy	0.294
volunteer	Freiwillige	joy	0.294
psalms	Psalmen	joy	0.288
hippie	Hippie	joy	0.288
gain	gewinnen	joy	0.288
taoism	Taoismus	joy	0.288
midwife	Hebamme	joy	0.288
resources	Ressourcen	joy	0.288
create	erstellen	joy	0.288
receiving	Empfang	joy	0.287
ocean	Ozean	joy	0.286
snowfall	Schneefall	joy	0.286
lsd	lsd	joy	0.286
hiking	Wandern	joy	0.283
chill	Ausruhen	joy	0.281
truce	Waffenstillstand	joy	0.281
infinity	Unendlichkeit	joy	0.281
toast	Toast	joy	0.281
destination	Ziel	joy	0.281
buddhist	Buddhist	joy	0.281
rested	ausgeruht	joy	0.281
candid	offen	joy	0.281
evergreen	immergrün	joy	0.281
unwind	entspannen	joy	0.281
buzzing	summend	joy	0.281
venerable	ehrwürdig	joy	0.279
balance	Balance	joy	0.275
retirement	Pensionierung	joy	0.275
compensate	kompensieren	joy	0.273
swim	schwimmen	joy	0.273
drinks	Getränke	joy	0.273
devout	fromm	joy	0.273
buddha	Buddha	joy	0.273
rapt	begeistert	joy	0.273
fireplace	Kamin	joy	0.273
snowing	schneit	joy	0.271
sublimation	Sublimation	joy	0.270
fruity	fruchtig	joy	0.268
humility	Demut	joy	0.266
paragon	Paragon	joy	0.266
ministry	Ministerium	joy	0.266
sunday	Sonntag	joy	0.266
salute	Gruß	joy	0.266
fortitude	Kraft	joy	0.266
whim	Laune	joy	0.266
sun	Sonne	joy	0.266
sketching	Skizzierung	joy	0.266
waves	Wellen	joy	0.266
buddhism	Buddhismus	joy	0.266
cathedral	Dom	joy	0.266
yoga	Yoga	joy	0.266
artwork	Kunstwerk	joy	0.265
practiced	geübt	joy	0.264
clean	reinigen	joy	0.260
found	gefunden	joy	0.258
fitting	passend zu	joy	0.258
immerse	tauchen	joy	0.258
running	Laufen	joy	0.258
clarity	Klarheit	joy	0.258
food	Lebensmittel	joy	0.258
exercise	Übung	joy	0.258
autumn	Herbst	joy	0.254
ardent	glühend	joy	0.250
fit	passen	joy	0.250
mountain	Berg	joy	0.250
expedient	zweckmäßig	joy	0.250
diary	Tagebuch	joy	0.250
candles	Kerzen	joy	0.250
outdoors	draußen	joy	0.250
chilled	gekühlt	joy	0.250
clap	klatschen	joy	0.250
contagious	ansteckend	joy	0.250
chirp	zwitschern	joy	0.250
morning	Morgen	joy	0.250
visitor	Besucher	joy	0.250
hardy	winterhart	joy	0.250
countryside	Landschaft	joy	0.250
undying	unsterblich	joy	0.250
football	Fußball	joy	0.250
advocacy	Interessenvertretung	joy	0.250
demonstrative	demonstrativ	joy	0.250
cradle	Wiege	joy	0.247
trance	Trance	joy	0.246
breakfast	Frühstück	joy	0.242
grow	wachsen	joy	0.242
pay	Zahlen	joy	0.242
preservative	Konservierungsmittel	joy	0.242
intense	heftig	joy	0.242
supremacy	Vorherrschaft	joy	0.242
church	Kirche	joy	0.242
procession	Prozession	joy	0.242
consecration	Weihe	joy	0.235
lifetime	Lebenszeit	joy	0.234
nursery	Kindergarten	joy	0.234
humbled	gedemütigt	joy	0.234
vote	Abstimmung	joy	0.234
incense	Weihrauch	joy	0.234
lyre	Leier	joy	0.234
candle	Kerze	joy	0.234
snowy	schneebedeckt	joy	0.234
doll	Puppe	joy	0.234
skiing	Skifahren	joy	0.234
ordination	Ordination	joy	0.234
art	Kunst	joy	0.234
salary	Gehalt	joy	0.234
pastry	Gebäck	joy	0.229
firefly	Glühwürmchen	joy	0.227
chilling	chillen	joy	0.227
remedy	Abhilfe	joy	0.227
rescue	Rettung	joy	0.225
camping	Camping	joy	0.221
perspective	Perspektive	joy	0.221
orchard	Obstgarten	joy	0.221
orchestra	Orchester	joy	0.221
possess	besitzen	joy	0.219
castle	Schloss	joy	0.219
lamb	Lamm	joy	0.219
gardens	Gardens	joy	0.219
breezy	luftig	joy	0.219
mucis	NO TRANSLATION	joy	0.212
bouttime	Zeit	joy	0.212
brisk	lebhaft	joy	0.212
countrymusic	NO TRANSLATION	joy	0.212
repay	zurückzahlen	joy	0.212
ribbon	Band	joy	0.212
pho	pho	joy	0.212
reggae	Reggae	joy	0.212
raindrops	Regentropfen	joy	0.212
listneing	NO TRANSLATION	joy	0.212
teach	lehren	joy	0.212
nap	Nickerchen	joy	0.206
stillness	Stille	joy	0.203
chant	Gesang	joy	0.203
hire	mieten	joy	0.203
vernal	frühlingshaft	joy	0.203
cove	Bucht	joy	0.203
uncontrollable	unkontrollierbar	joy	0.203
legalized	legalisiert	joy	0.203
unexpected	unerwartet	joy	0.203
lights	Beleuchtung	joy	0.203
save	sparen	joy	0.200
atone	büßen	joy	0.197
trees	Bäume	joy	0.197
pastor	Pastor	joy	0.197
symmetry	Symmetrie	joy	0.197
oneday	NO TRANSLATION	joy	0.197
scripture	Schrift	joy	0.196
mountains	Berge	joy	0.194
pathway	Weg	joy	0.188
walking	Gehen	joy	0.188
craziness	Verrücktheit	joy	0.188
soppy	schlampig	joy	0.188
tea	Tee	joy	0.188
quiet	ruhig	joy	0.188
forefathers	Vorfahren	joy	0.188
liquor	Alkohol	joy	0.188
custom	Brauch	joy	0.188
whiteness	Weiße	joy	0.188
sympathetic	sympathisch	joy	0.188
patient	geduldig	joy	0.186
dollhouse	Puppenhaus	joy	0.182
bath	Bad	joy	0.182
score	Ergebnis	joy	0.182
movingon	movingon	joy	0.182
supporter	Fan	joy	0.180
accompaniment	Begleitung	joy	0.179
pursuit	Verfolgung	joy	0.176
outburst	Ausbruch	joy	0.176
frosty	eisig	joy	0.174
workout	trainieren	joy	0.172
closure	Schließung	joy	0.172
luncheon	Mittagessen	joy	0.172
service	Bedienung	joy	0.172
wintery	winterlich	joy	0.172
wages	Lohn	joy	0.169
civilized	zivilisiert	joy	0.169
fain	NO TRANSLATION	joy	0.167
december	Dezember	joy	0.167
acrobat	Akrobat	joy	0.162
glide	gleiten	joy	0.162
finally	endlich	joy	0.157
reproductive	reproduktiv	joy	0.156
elf	Elf	joy	0.156
organization	Organisation	joy	0.156
stroll	Bummel	joy	0.156
peppermint	Pfefferminze	joy	0.156
break	Unterbrechung	joy	0.156
chai	Chai	joy	0.156
obtainable	erhältlich	joy	0.156
bathtub	Badewanne	joy	0.156
advent	Advent	joy	0.152
scifi	Scifi	joy	0.152
balm	Balsam	joy	0.152
measured	gemessen	joy	0.152
spaniel	Spaniel	joy	0.145
tan	bräunen	joy	0.141
ditty	Liedchen	joy	0.141
bubble	Blase	joy	0.141
simple	einfach	joy	0.141
oils	Öle	joy	0.141
beer	Bier	joy	0.141
green	Grün	joy	0.137
buss	Buss	joy	0.136
books	Bücher	joy	0.136
makingdisciples	NO TRANSLATION	joy	0.136
chow	Chow	joy	0.135
pitter	Pitter	joy	0.134
flows	fließt	joy	0.130
silence	Schweigen	joy	0.127
roadster	Roadster	joy	0.125
solitude	Einsamkeit	joy	0.125
bookstore	Buchhandlung	joy	0.125
wine	Wein	joy	0.125
circumstances	Umstände	joy	0.125
japan	Japan	joy	0.121
soak	einweichen	joy	0.121
wilderness	Wildnis	joy	0.121
priesthood	Priestertum	joy	0.121
critical	kritisch	joy	0.116
neutral	neutral	joy	0.114
untie	lösen	joy	0.109
hunting	Jagd	joy	0.109
opera	Oper	joy	0.109
weight	Gewicht	joy	0.109
white	Weiß	joy	0.109
sand	Sand	joy	0.109
wind	Wind	joy	0.109
labor	Arbeit	joy	0.106
classical	klassisch	joy	0.106
affliction	Gebrechen	joy	0.103
lake	See	joy	0.103
organ	Organ	joy	0.094
dwelling	Wohnung	joy	0.094
tree	Baum	joy	0.090
pond	Teich	joy	0.089
marrow	Mark	joy	0.078
latte	Latté	joy	0.078
sipping	nippen	joy	0.076
benign	gutartig	joy	0.074
majority	Mehrheit	joy	0.073
leaf	Blatt	joy	0.065
troubles	Probleme	joy	0.062
basketball	Basketball	joy	0.062
explosions	Explosionen	joy	0.061
cream	Sahne	joy	0.061
shepherd	Schäfer	joy	0.058
tuesday	Dienstag	joy	0.047
turbulence	Turbulenz	joy	0.045
calf	Kalb	joy	0.040
hardship	Not	joy	0.031
sixty	sechzig	joy	0.016
unhappiness	Unglück	joy	0.016
heartbreaking	herzzerreißend	sadness	0.969
mourning	Trauer	sadness	0.969
tragic	tragisch	sadness	0.961
holocaust	Holocaust	sadness	0.953
suicidal	lebensmüde	sadness	0.941
misery	Elend	sadness	0.938
massacre	Massaker	sadness	0.931
euthanasia	Euthanasie	sadness	0.927
depression	Depression	sadness	0.925
bereavement	Trauerfall	sadness	0.922
grieving	trauernd	sadness	0.922
fatal	tödlich	sadness	0.922
bereaved	Hinterbliebener	sadness	0.920
devastation	Verwüstung	sadness	0.917
death	Tod	sadness	0.915
devastated	am Boden zerstört	sadness	0.912
suicide	Selbstmord	sadness	0.912
catastrophe	Katastrophe	sadness	0.911
horrifying	erschreckend	sadness	0.907
tragedy	Tragödie	sadness	0.906
depressing	deprimierend	sadness	0.906
died	ist gestorben	sadness	0.906
anguish	Pein	sadness	0.902
agony	Qual	sadness	0.900
deadly	tötlich	sadness	0.898
weeping	weinend	sadness	0.896
stillbirth	Totgeburt	sadness	0.891
deceased	Verstorbene	sadness	0.891
murderer	Mörder	sadness	0.877
devastating	verheerend	sadness	0.875
rape	vergewaltigen	sadness	0.875
cancer	Krebs	sadness	0.875
dying	sterben	sadness	0.875
sadness	Traurigkeit	sadness	0.864
morbidity	Morbidität	sadness	0.864
crucifixion	Kreuzigung	sadness	0.859
grief	Trauer	sadness	0.859
depressed	deprimiert	sadness	0.859
traumatic	traumatisch	sadness	0.859
atrocity	Gräueltat	sadness	0.859
execution	Ausführung	sadness	0.859
abandonment	Aufgabe	sadness	0.859
perish	umkommen	sadness	0.859
cadaver	Leiche	sadness	0.853
treachery	Verrat	sadness	0.848
betrayed	betrogen	sadness	0.848
sad	traurig	sadness	0.844
destroyed	zerstört	sadness	0.844
miserable	elend	sadness	0.844
persecution	Verfolgung	sadness	0.844
funeral	Beerdigung	sadness	0.844
slaughtering	Schlachtung	sadness	0.844
horrific	entsetzlich	sadness	0.844
homicide	Mord	sadness	0.844
hopelessness	Hoffnungslosigkeit	sadness	0.844
grieve	trauern	sadness	0.844
sorrow	Trauer	sadness	0.844
suffering	Leiden	sadness	0.844
murderous	mörderisch	sadness	0.844
unhappiness	Unglück	sadness	0.839
crippled	verkrüppelt	sadness	0.836
bloodshed	Blutvergießen	sadness	0.836
pained	gequält	sadness	0.833
manslaughter	Totschlag	sadness	0.833
carnage	Gemetzel	sadness	0.833
unbearable	unerträglich	sadness	0.830
stillborn	tot geboren	sadness	0.830
slavery	Sklaverei	sadness	0.828
torment	quälen	sadness	0.828
sickness	Krankheit	sadness	0.828
enslaved	versklavt	sadness	0.828
casualty	Opfer	sadness	0.828
morbid	morbid	sadness	0.828
murder	Mord	sadness	0.828
mourn	trauern	sadness	0.828
helplessness	Hilflosigkeit	sadness	0.828
annihilation	Vernichtung	sadness	0.828
abandoned	verlassen	sadness	0.828
horrors	Schrecken	sadness	0.828
mutilation	Verstümmelung	sadness	0.828
annihilated	vernichtet	sadness	0.828
miscarriage	Fehlgeburt	sadness	0.824
starvation	Hunger	sadness	0.819
killing	Tötung	sadness	0.812
failure	Fehler	sadness	0.812
famine	Hungersnot	sadness	0.812
distraught	verstört	sadness	0.812
childloss	NO TRANSLATION	sadness	0.812
burial	Beerdigung	sadness	0.812
disgrace	Schande	sadness	0.812
cruelty	Grausamkeit	sadness	0.812
