word	Nepali-ne	emotion	emotion-intensity-score
iloveher	NO TRANSLATION	joy	0.875
enthusiastic	उत्साहजनक	joy	0.875
lovinglife	मायालु जीवन	joy	0.875
glee	ग्ले	joy	0.875
happyplace	NO TRANSLATION	joy	0.875
overthemoon	NO TRANSLATION	joy	0.875
yaaaay	NO TRANSLATION	joy	0.875
sohappy	धेरै खुसि	joy	0.868
woohoo	woohoo	joy	0.864
laughing	हास्नु	joy	0.864
superb	शानदार	joy	0.864
wonderful	अचम्म	joy	0.863
brilliant	शानदार	joy	0.859
tearsofjoy	NO TRANSLATION	joy	0.859
cheering	हर्षित	joy	0.859
hooray	hooray	joy	0.859
glory	महिमा	joy	0.859
celebrated	मनाईयो	joy	0.859
loved	माया गर्थे	joy	0.859
magnificent	शानदार	joy	0.859
ilovechristmas	NO TRANSLATION	joy	0.859
yayyyy	NO TRANSLATION	joy	0.859
hallelujah	hallelujah	joy	0.859
exciting	रमाइलो	joy	0.853
heavenly	स्वर्गीय	joy	0.853
thrilled	रोमांचित	joy	0.851
mademyday	मेरो दिन राम्रो पारिदियौ	joy	0.848
hohoho	NO TRANSLATION	joy	0.845
celebrate	मनाउनुहोस्	joy	0.844
favoriteholiday	NO TRANSLATION	joy	0.844
blessing	आशीर्वाद	joy	0.844
wonderfully	अचम्म	joy	0.844
sweetness	मिठास	joy	0.833
marvellous	अद्भुत	joy	0.833
festive	उत्सव	joy	0.833
blessed	आशिष्	joy	0.833
paradise	स्वर्ग	joy	0.833
celebrations	समारोह	joy	0.833
compliment	NO TRANSLATION	joy	0.831
smiling	मुस्कुराउँदै	joy	0.828
enchanting	जादुगर	joy	0.828
love	माया	joy	0.828
allsmiles	NO TRANSLATION	joy	0.828
homesweethome	घर प्यारो घर	joy	0.826
thankyougod	NO TRANSLATION	joy	0.824
laughter	हँसिलो	joy	0.824
marvelous	अद्भुत	joy	0.824
goodmood	NO TRANSLATION	joy	0.819
celebratory	उत्सव	joy	0.818
sensational	सनसनीकरण	joy	0.818
delightful	प्रसन्न	joy	0.818
happyheart	शुभकामना	joy	0.818
rejoicing	रमाईलो	joy	0.818
joys	खुशी	joy	0.818
goodness	शुभकामना	joy	0.818
excited	उत्साहित	joy	0.818
excellence	उत्कृष्टता	joy	0.818
greatful	NO TRANSLATION	joy	0.816
jovial	jovial	joy	0.814
glorious	महिमा	joy	0.812
lovemaking	lovemaking	joy	0.812
rejoice	आनन्दित हुनुहोस्	joy	0.812
victorious	विजयी	joy	0.812
excellent	उत्कृष्ट	joy	0.812
bonanza	बोनस	joy	0.812
smiley	स्माइली	joy	0.812
enjoy	मजा लिनुहोस्	joy	0.812
splendid	शानदार	joy	0.812
greatday	NO TRANSLATION	joy	0.812
goodtimes	शुभकामनाहरु	joy	0.811
whatmakesmesmile	NO TRANSLATION	joy	0.811
happyday	शुभ दिन	joy	0.809
myfavorite	मेरो मन पर्ने	joy	0.804
yeahhhh	NO TRANSLATION	joy	0.803
pleasure	खुशी छ	joy	0.803
thankyoulord	NO TRANSLATION	joy	0.803
yayyy	NO TRANSLATION	joy	0.803
gladness	खुसी	joy	0.803
giggle	गाईगल	joy	0.802
yesss	yesss	joy	0.797
happytweet	NO TRANSLATION	joy	0.797
success	सफलता	joy	0.797
happier	खुसी	joy	0.797
dancing	नृत्य	joy	0.797
lovinlife	lovinlife	joy	0.797
magnificence	भव्यता	joy	0.797
lovemylife	NO TRANSLATION	joy	0.797
grateful	आभारी	joy	0.789
splendor	स्प्रिन्डर	joy	0.788
amuse	प्रयोग गर्नुहोस्	joy	0.788
fun	मजा	joy	0.788
happy	खुसी	joy	0.788
enchanted	जादुई	joy	0.781
glorify	महिमा	joy	0.781
glad	खुसी	joy	0.781
beautiful	सुन्दर	joy	0.781
solucky	साह्रै भाग्यमनी	joy	0.781
giggling	ठिक	joy	0.781
sothankful	NO TRANSLATION	joy	0.781
radiant	उदार	joy	0.781
heavens	आकाश	joy	0.779
perfection	पूर्णता	joy	0.779
christmassy	christmassy	joy	0.779
romance	रोमान्स	joy	0.779
thrilling	रोमाञ्चक	joy	0.776
miraculous	चमकदार	joy	0.773
fiesta	fiesta	joy	0.773
entertain	मनोरञ्जन	joy	0.773
congrats	बधाई छ	joy	0.773
cheers	चियरहरू	joy	0.773
happyvalentinesday	NO TRANSLATION	joy	0.773
positivity	सकारात्मकता	joy	0.773
lovable	सुन्दर	joy	0.773
cheered	हर्षित	joy	0.773
funday	रमाइलो दिन	joy	0.772
enjoying	रमाइलो लाग्यो	joy	0.771
cuddling	cuddling	joy	0.766
christmasspirit	NO TRANSLATION	joy	0.766
goodfeeling	NO TRANSLATION	joy	0.766
amused	amused	joy	0.766
lifeisgood	जीवन राम्रो छ	joy	0.766
thebest	सबै भन्दा राम्रो	joy	0.766
sosweet	sosweet	joy	0.766
smiles	मुस्कान	joy	0.766
delight	रमाइलो	joy	0.765
orgasm	संभोग	joy	0.765
party	पार्टी	joy	0.765
positive	सकारात्मक	joy	0.761
cheerfulness	उत्साह	joy	0.758
miracles	चमत्कारहरू	joy	0.758
sweetheart	प्रिय	joy	0.758
enlighten	प्रबुद्ध	joy	0.758
christmastime	क्रिस्टमास्ट	joy	0.757
giddy	जिज्ञासा	joy	0.757
romantic	रोमान्टिक	joy	0.750
gratify	कृतज्ञता	joy	0.750
friendliness	मित्रता	joy	0.750
laughs	हँसिन्छ	joy	0.750
greatness	महानता	joy	0.750
happyholidays	NO TRANSLATION	joy	0.750
pleasing	खुसी लाग्यो	joy	0.750
blessings	आशिष्	joy	0.750
smile	मुस्कान	joy	0.750
tistheseason	NO TRANSLATION	joy	0.750
frolic	frolic	joy	0.748
jubilee	jubilee	joy	0.742
enthusiasm	उत्साह	joy	0.742
triumph	विजयी	joy	0.742
positiveenergy	NO TRANSLATION	joy	0.742
magical	जादुई	joy	0.742
goodvibes	NO TRANSLATION	joy	0.742
selflove	NO TRANSLATION	joy	0.742
miracle	चमत्कार	joy	0.742
rewarding	इनाम	joy	0.742
feelgood	राम्राे महसुस गर्नु	joy	0.736
prosperity	समृद्धि	joy	0.735
luxurious	शानदार	joy	0.734
behappy	NO TRANSLATION	joy	0.734
greatnight	NO TRANSLATION	joy	0.734
vivacious	vivacious	joy	0.734
goodday	शुभ दिन	joy	0.734
passionate	भावुक	joy	0.734
feelinggood	NO TRANSLATION	joy	0.734
enchant	संलग्न	joy	0.734
victory	विजय	joy	0.734
admiration	प्रशंसा	joy	0.734
tgif	tgif	joy	0.734
glorification	महिमा	joy	0.733
sing	गाउ	joy	0.729
glowing	उज्यालो	joy	0.729
breathtaking	लुगा लगाउने	joy	0.728
fulfillment	पूर्ति	joy	0.728
yessss	yessss	joy	0.728
cheery	चीज	joy	0.727
thankful	धन्यबाद	joy	0.727
hurrah	hurray	joy	0.727
christmasbreak	NO TRANSLATION	joy	0.727
santa	santa	joy	0.727
award	पुरस्कार	joy	0.727
atpeace	atpeace	joy	0.727
win	जित	joy	0.727
merry	प्रिय	joy	0.727
pleased	खुसी	joy	0.725
radiance	रमाइलो	joy	0.725
inspiration	प्रेरणा	joy	0.725
uplift	uplift	joy	0.723
optimistic	आशावादी	joy	0.723
heaven	स्वर्ग	joy	0.721
lucky	भाग्यशाली	joy	0.721
thrill	रोमांच	joy	0.721
godisgreat	NO TRANSLATION	joy	0.721
holidays	छुटहरू	joy	0.721
harmony	समानुपातिक	joy	0.719
brighten	उज्ज्वल	joy	0.719
lover	प्रेमी	joy	0.719
heartfelt	हार्दिक	joy	0.719
utopian	यूटोपियन	joy	0.719
xmas	क्रिसमस	joy	0.719
lovely	सुन्दर	joy	0.719
amusement	मनोरञ्जन	joy	0.719
congratulatory	बधाई छ	joy	0.719
praising	प्रशंसा गर्दै	joy	0.719
thriving	व्यस्त	joy	0.719
perfect	सही	joy	0.719
magic	जादू	joy	0.712
luckiest	भाग्यमानी	joy	0.712
merrychristmas	NO TRANSLATION	joy	0.712
luxury	लक्जरी	joy	0.712
bestfeeling	bestfeeling	joy	0.712
treasures	खजाने	joy	0.712
achievement	उपलब्धि	joy	0.712
yay	yay	joy	0.712
holiday	छुट्टी	joy	0.712
intimate	अंतरंग	joy	0.710
soblessed	NO TRANSLATION	joy	0.706
yaaay	NO TRANSLATION	joy	0.706
chuckle	चकलेट	joy	0.706
rave	राइभ	joy	0.706
proud	गर्व	joy	0.704
truelove	सच्चा प्रेम	joy	0.703
fuckyeah	fuckyeah	joy	0.703
lovelife	NO TRANSLATION	joy	0.703
amazingly	आश्चर्यजनक	joy	0.703
goodnews	खुसीको खबर	joy	0.703
optimism	आशावाद	joy	0.703
satisfying	संतोषजनक	joy	0.703
gooood	गाउड	joy	0.703
sweetest	सबै भन्दा राम्रो	joy	0.703
cherish	चिसो	joy	0.703
goodlife	सुखी जीवन	joy	0.703
beautification	सुन्दरता	joy	0.703
appreciates	सराहना गर्छु	joy	0.703
winning	जित्ने	joy	0.703
cuddled	cuddled	joy	0.703
yaay	NO TRANSLATION	joy	0.700
entertained	रमाइलो लाग्यो	joy	0.700
excite	उत्तेजित	joy	0.697
newbeginnings	NO TRANSLATION	joy	0.693
praisejesus	NO TRANSLATION	joy	0.691
birthday	जन्मदिन	joy	0.691
metime	metime	joy	0.688
favorite	मनपर्छ	joy	0.688
honored	सम्मानित	joy	0.688
content	सामग्री	joy	0.688
godsend	देवता	joy	0.688
entertaining	रमाइलो	joy	0.688
angelic	स्वर्गदूत	joy	0.688
holidayseason	NO TRANSLATION	joy	0.688
adoration	सजावट	joy	0.688
exquisite	उत्तम	joy	0.688
thankyoujesus	NO TRANSLATION	joy	0.688
greatfriends	NO TRANSLATION	joy	0.688
precious	कीमती	joy	0.682
majestic	राजेश	joy	0.682
appreciated	सराहना	joy	0.682
luscious	luscious	joy	0.682
memoriesiwontforget	NO TRANSLATION	joy	0.682
smiled	मुस्कुराउँदै	joy	0.682
bestfriends	अतिमिल्ने साथी	joy	0.682
exaltation	उत्साह	joy	0.682
goodhealth	NO TRANSLATION	joy	0.682
brightens	उज्यालो	joy	0.682
tranquility	शांति	joy	0.679
marry	विवाह गर	joy	0.676
embrace	गम्भीर	joy	0.676
positively	सकारात्मक	joy	0.676
dearest	प्रिय	joy	0.672
relaxation	विश्राम	joy	0.672
accomplished	पूरा भयो	joy	0.672
hug	गले	joy	0.672
weeeee	NO TRANSLATION	joy	0.672
bday	बिड	joy	0.672
grin	पीडा	joy	0.672
enliven	enliven	joy	0.672
contentment	सन्तुष्टि	joy	0.672
hilarious	उल्लङ्घन	joy	0.672
giggles	giggles	joy	0.672
bountiful	Bountiful	joy	0.667
victor	विजय	joy	0.667
adore	रुचाउँछन्	joy	0.667
boisterous	उदार	joy	0.667
fulfilled	पूरा भयो	joy	0.667
fulfill	पूरा	joy	0.664
cuddles	cuddles	joy	0.662
prosperous	समृद्ध	joy	0.660
romanticism	रोमान्टिकवाद	joy	0.656
humor	हास्य	joy	0.656
glow	चमक	joy	0.656
happynewyear	NO TRANSLATION	joy	0.656
pleasant	सुखद	joy	0.656
appreciation	सराहना	joy	0.656
encouraged	प्रोत्साहित गरियो	joy	0.656
satisfy	सन्तुष्ट हुनुहोस्	joy	0.656
serenity	सहनशीलता	joy	0.656
captivate	पक्राउ	joy	0.656
besties	सर्वोत्तम	joy	0.656
christmaseve	NO TRANSLATION	joy	0.656
innerpeace	NO TRANSLATION	joy	0.656
satisfaction	सन्तुष्टि	joy	0.652
treasure	खजाना	joy	0.652
engaged	संलग्न	joy	0.652
praises	प्रशंसा गर्नुहोस्	joy	0.652
abundance	बहुतायत	joy	0.652
fortunes	भाग्यहरू	joy	0.652
relaxing	आराम	joy	0.652
praised	प्रशंसा गरियो	joy	0.652
nothingbetter	NO TRANSLATION	joy	0.647
complement	पूरै	joy	0.647
affection	स्नेह	joy	0.647
relieved	राहत प्राप्त	joy	0.647
carnival	कार्निवल	joy	0.643
divine	ईश्वरीय	joy	0.641
saintly	saintly	joy	0.641
harmoniously	समानुपातिक रूपमा	joy	0.641
achieve	प्राप्त गर्नुहोस्	joy	0.641
thanksgiving	धन्यवाद	joy	0.641
jackpot	खजाना	joy	0.641
priceless	अमूल्य	joy	0.641
sensuality	संवेदना	joy	0.641
champion	चैंपियन	joy	0.641
wedding	विवाह	joy	0.641
uplifting	उत्थान	joy	0.641
climax	climax	joy	0.636
yayy	NO TRANSLATION	joy	0.636
peaceful	शान्त	joy	0.636
twinkle	ट्विंकल	joy	0.636
reverie	reverie	joy	0.636
exalt	exalt	joy	0.636
winner	विजेता	joy	0.636
felicity	ईमानदारी	joy	0.636
cuddle	cuddle	joy	0.636
comforting	सान्त्वनादायक	joy	0.636
honeymoon	हनीमून	joy	0.636
xoxo	xoxo	joy	0.634
amusing	मनोरञ्जन	joy	0.625
reward	इनाम	joy	0.625
fondness	मनन	joy	0.625
hearts	मन	joy	0.625
brighter	उज्ज्वल	joy	0.625
sweet	मीठो	joy	0.625
stargazing	stargazing	joy	0.625
festival	उत्सव	joy	0.625
snuggling	सुन्नु	joy	0.625
generosity	उदारता	joy	0.625
gorgeous	भव्य	joy	0.625
praisegod	NO TRANSLATION	joy	0.625
sex	सेक्स	joy	0.622
parade	परेड	joy	0.621
applause	प्रशंसा	joy	0.621
genial	genial	joy	0.621
beauty	सुन्दरता	joy	0.621
kind	दयालु	joy	0.621
newlife	नया जीवन	joy	0.618
aspiring	इच्छुक	joy	0.618
fulfilling	परिपूर्ति गर्नु	joy	0.618
godbless	NO TRANSLATION	joy	0.616
virtuous	असल	joy	0.613
kiss	चुम्बन गर्नुहोस्	joy	0.610
winnings	winnings	joy	0.609
praiseworthy	प्रशंसनीय	joy	0.609
rainbows	वर्षाबारी	joy	0.609
generous	उदार	joy	0.609
enlightenment	ज्योतिष	joy	0.609
playful	चंचल	joy	0.609
christmas	क्रिसमस	joy	0.609
super	सुपर	joy	0.609
elegance	सुरुवात	joy	0.609
rekindle	पुनरुत्थान	joy	0.609
awards	पुरस्कारहरू	joy	0.609
adorable	आराध्य	joy	0.609
amour	NO TRANSLATION	joy	0.607
independence	स्वतन्त्रता	joy	0.607
successful	सफल	joy	0.606
onelove	एउटा माया	joy	0.606
kindness	दया	joy	0.606
freely	स्वतन्त्र रूपमा	joy	0.606
surprises	आश्चर्य	joy	0.606
inspired	प्रेरित	joy	0.606
hilarity	प्रलोभन	joy	0.606
wonder	आश्चर्य छ	joy	0.606
heheh	NO TRANSLATION	joy	0.606
entertainment	मनोरञ्जन	joy	0.603
whimsical	स्याम्पिकल	joy	0.603
passion	जुनून	joy	0.603
beautify	सुन्दर	joy	0.601
stressfree	NO TRANSLATION	joy	0.601
sunrise	सूर्योदय	joy	0.600
godisgood	godisgood	joy	0.597
whoo	हजुरआमा	joy	0.594
angel	परी	joy	0.594
thankgod	धन्यवाद	joy	0.594
accomplishment	उपलब्धि	joy	0.594
flirt	flirt	joy	0.594
goodmusic	goodmusic	joy	0.594
snuggled	खसेको छ	joy	0.594
